서울특별시 종로구,서울특별시 용산구,서울특별시 송파구,부산광역시 서구,부산광역시 동구,부산광역시 영도구,부산광역시 부산진구,부산광역시 남구,부산광역시 해운대구,부산광역시 사하구,부산광역시 강서구,부산광역시 수영구,부산광역시 기장군,대구광역시 중구,대구광역시 동구,대구광역시 수성구,인천광역시 중구,인천광역시 연수구,인천광역시 강화군,광주광역시 서구,대전광역시 중구,대전광역시 유성구,울산광역시 중구,울산광역시 남구,울산광역시 동구,울산광역시 북구,경기도 수원시 팔달구,경기도 안산시 단원구,경기도 용인시 처인구,경기도 파주시,경기도 이천시,경기도 광주시,경기도 포천시,경기도 여주시,경기도 연천군,경기도 가평군,경기도 양평군,강원도 춘천시,강원도 원주시,강원도 강릉시,강원도 동해시,강원도 태백시,강원도 속초시,강원도 삼척시,강원도 홍천군,강원도 횡성군,강원도 영월군,강원도 평창군,강원도 정선군,강원도 철원군,강원도 고성군,강원도 양양군,충청북도 청주시 흥덕구,충청북도 청주시 청원구,충청북도 충주시,충청북도 제천시,충청북도 보은군,충청북도 단양군,충청남도 천안시 동남구,충청남도 공주시,충청남도 보령시,충청남도 아산시,충청남도 서산시,충청남도 논산시,충청남도 당진시,충청남도 부여군,충청남도 서천군,충청남도 홍성군,충청남도 예산군,충청남도 태안군,전라북도 전주시 완산구,전라북도 전주시 덕진구,전라북도 군산시,전라북도 익산시,전라북도 정읍시,전라북도 남원시,전라북도 완주군,전라북도 무주군,전라북도 고창군,전라북도 부안군,전라남도 목포시,전라남도 여수시,전라남도 순천시,전라남도 나주시,전라남도 광양시,전라남도 담양군,전라남도 구례군,전라남도 고흥군,전라남도 보성군,전라남도 화순군,전라남도 장흥군,전라남도 강진군,전라남도 해남군,전라남도 영암군,전라남도 무안군,전라남도 영광군,전라남도 완도군,전라남도 진도군,전라남도 신안군,경상북도 포항시 남구,경상북도 포항시 북구,경상북도 경주시,경상북도 김천시,경상북도 안동시,경상북도 구미시,경상북도 영주시,경상북도 상주시,경상북도 문경시,경상북도 청송군,경상북도 영덕군,경상북도 울진군,경상남도 진주시,경상남도 통영시,경상남도 사천시,경상남도 김해시,경상남도 밀양시,경상남도 거제시,경상남도 창녕군,경상남도 남해군,경상남도 하동군,경상남도 함양군,제주특별자치도 제주시,제주특별자치도 서귀포시
264248,195460,236545,50312,55115,35780,141591,64809,109540,52477,71350,73002,74288,111925,91459,94534,85337,78957,24997,92194,82292,112218,53030,86237,25510,45957,118174,116776,87772,104029,77698,104606,53866,51980,16671,43331,63182,52027,54779,50579,18532,9166,30419,18809,22236,20695,9474,16320,8774,9583,15886,21330,70195,50073,40074,23204,11366,9562,81398,47927,25102,68004,37180,28934,41924,15598,17015,22425,24497,26971,68956,65958,41851,44407,20741,17114,36577,8685,17076,16090,40904,44873,44576,33296,26822,26486,7674,11858,12655,26293,8874,10683,15178,21836,25667,14030,9728,7904,11274,51910,49560,59574,21597,29098,50295,14225,21818,19186,7357,13924,10371,39017,26546,28064,84531,23785,39804,16929,11888,11667,8577,73675,58007
287963,227975,262305,49615,60802,37644,158317,68945,119506,56352,72440,78299,75600,125695,99998,102663,94353,89715,29956,104518,95322,123417,58965,93435,26966,47385,137281,121540,95136,111791,87104,115084,59130,60799,18366,50037,69274,60228,64179,63795,22158,9835,38461,22224,27053,25085,10580,20600,9433,10687,19495,26231,77075,56261,45846,26444,13125,11380,90420,56161,31353,73843,42537,31170,48257,19278,19459,25346,28262,35355,78270,72467,47208,49983,22777,18310,39258,10548,20188,18074,46745,49179,50027,35147,28473,27506,8348,12857,13579,26231,9629,10812,16028,23366,27693,15765,10684,9027,11826,59062,56077,65297,24766,32264,55198,15739,25164,21964,8039,16505,11986,43924,29890,30556,88369,25418,44190,18727,13861,11931,9366,78758,61028
266195,221458,276398,49114,56795,43683,183743,73609,156962,63554,71931,92718,128642,131921,121759,110117,149053,115120,54947,128152,112708,140656,62990,97230,29622,63454,176674,163493,123440,178672,106036,160467,90723,93378,31311,94711,126204,90176,85568,100826,31697,11833,66473,32488,45454,40454,15965,32426,13037,16537,32719,48096,87092,66709,66224,43444,21530,20135,113102,82995,58792,90924,66710,45087,77670,31061,31389,36897,42501,69016,99337,78656,68640,60719,30853,25169,51793,16605,29545,31335,53764,58179,60365,40359,31959,42432,12735,16121,17841,32529,12846,13709,19363,24194,34053,22318,11795,10684,13949,72933,77931,96340,30255,40400,59188,20118,32630,28633,12407,29255,19776,56073,46454,41383,109884,43835,60589,27250,22654,19631,13493,79745,70119
194632,173553,211815,40449,43826,31734,127321,55407,124203,50081,53300,64597,122058,98551,107216,86139,133032,93403,57957,94580,91643,113056,48023,72703,24338,54896,139524,141754,104781,169520,94476,151500,86791,88770,29347,92485,130062,78956,73654,78421,23300,9588,50431,24290,38820,35617,14176,26692,11403,15107,23981,36091,71790,54675,59656,38974,20445,18393,101494,76000,53456,76484,64070,40519,81947,30211,30955,31809,41139,62755,76534,64330,60749,52253,27995,22402,50564,15579,30015,30977,48250,52224,54414,41620,28320,52014,12871,15717,19072,37868,12881,14330,19318,24671,32017,24425,11815,12192,16570,56008,65192,84761,27938,34664,52091,18408,29651,26890,11446,25473,16513,45920,39032,37034,93518,39392,51827,26023,20866,18395,13592,76948,62821
263154,190139,235549,49681,54821,34390,140079,63950,110202,51838,65235,71474,68962,118342,92776,97547,86207,79559,27121,93483,87928,110624,50731,86219,23391,42394,121052,115406,86089,106363,79671,103804,53953,50900,17311,43273,59674,55566,59717,57767,19823,9747,35191,18704,23485,21268,9435,17029,8358,10259,17306,22876,69039,50760,40609,23351,11271,9199,83105,46153,24343,68125,38647,32914,41239,16925,16212,22203,25210,26281,69770,66967,42102,45474,20437,16915,35029,9080,17696,14165,43226,46236,45169,32529,26366,25207,7915,10979,12310,26417,9016,9892,14731,21478,24631,13875,9774,8456,10983,52582,48965,55479,21226,29411,51938,14516,21579,19371,7621,12128,9165,41385,25220,27868,81290,21898,39720,16625,11184,10587,7653,77893,58528
300374,219044,263747,55958,60347,38705,161688,71314,123863,58933,79025,84524,85731,134792,103871,108657,96925,88678,29802,104360,93705,123185,60117,98405,29119,50357,136557,125729,97571,114169,86516,115390,59636,55096,19378,46424,63122,59387,62857,61304,22799,9814,37448,22193,25521,22686,10813,19057,9749,11194,18639,26491,77589,56977,44307,24571,13093,10457,91616,50192,29830,76630,43206,31567,47622,17998,18534,25430,26459,30863,77790,74931,47714,48725,23400,18532,39576,10089,19776,16445,45993,52671,49812,36987,28910,29718,8317,12660,13319,28674,9376,11848,16872,23799,28537,15674,11319,9284,12411,60027,57076,70472,23881,31012,55850,15393,23236,20069,8255,15571,11313,44288,29514,31816,92810,26398,45396,19374,13695,12611,9109,83049,65975
235220,184020,235254,49423,48357,41304,157147,66222,136937,58814,71273,87234,136031,121352,113313,101690,131878,96187,46070,97011,97927,120444,65059,88235,31483,59607,144593,138168,115687,167231,87366,146195,81751,78583,27031,70836,102118,73091,64097,71393,25440,10634,44922,27715,31631,29624,12505,24096,10632,14564,22691,32741,74035,55986,49577,29740,17540,14865,96318,65837,42506,78125,55165,38406,65229,26856,25118,27049,36952,46396,77442,64889,57537,49286,26284,21303,51041,12644,27846,27081,48329,55936,54970,43565,28613,52841,12007,17631,19254,40131,12250,15684,18045,26817,35230,23261,12984,10685,17724,68962,69738,93789,28409,31953,51620,16499,25768,20870,11104,25417,16737,44971,38323,37727,100678,38597,52051,24453,21024,18035,11132,82924,
283916,204666,252444,52196,59228,36547,151252,68553,117526,54729,73403,76459,78698,126887,98821,102908,92306,85926,27322,97562,89216,117711,55757,91521,26233,47377,126450,120682,96182,110998,82726,109386,59107,54739,18718,43692,60755,58235,62599,58393,21782,10297,34570,21359,25080,22691,10790,18709,10111,11443,18048,23810,75349,54809,43826,23460,11905,10503,87329,48236,26958,71747,41125,33761,45155,18078,17689,24853,25067,28078,74138,70211,45302,47886,21749,17098,37893,10411,18388,15540,44988,48335,47021,34724,28085,27225,7728,11588,12425,27628,9418,11072,15998,22990,27732,15436,10476,8901,11991,57466,53420,63694,23859,29678,55397,14888,22611,19462,8008,14843,11694,43959,28796,30944,89012,25923,42484,18296,13205,12308,8761,81949,
273384,217436,264305,44527,59936,34122,147800,67718,118533,53789,66544,73486,66888,125912,103138,104715,87100,86030,24734,108161,97386,126884,52700,93535,24872,45217,135351,119191,82996,100556,81000,99954,52107,49841,16509,36745,53798,58130,68056,62339,23095,9997,37169,20856,23505,21809,10228,18562,9505,10594,17480,23849,80678,56890,44251,23755,10757,9594,91724,50623,27513,73725,41366,31442,43609,18404,18200,24670,25703,28274,81932,76249,46936,50629,21812,17370,35623,9724,17470,14850,50636,47230,50494,31889,28067,24854,7306,9797,11210,23415,8498,9513,14167,20150,26214,14529,9763,7749,9612,56553,52506,58511,23487,31109,57997,15946,23206,20461,6985,13465,10761,46690,26897,28035,85481,21580,41287,16300,11810,10181,8454,81470,
309464,254966,309514,57124,63349,49935,206685,81160,178409,71079,80601,109682,159352,156407,134507,122921,167952,124722,59775,137332,124247,153168,68969,104811,33873,67018,194890,170635,134431,201070,111631,175831,101981,97854,34823,96614,132055,98016,89138,94713,31438,11397,61838,29173,46703,39875,17504,31738,13170,18128,29223,43397,93242,73077,68631,40159,19962,20271,118085,86165,58579,96390,70922,48836,82458,35779,31447,37049,45016,67999,107451,83928,70329,62167,31576,28350,55472,17306,32461,33450,61251,66906,68927,47410,33961,53955,16280,19689,22295,45840,15355,18102,21874,27606,41075,25198,15192,12587,17833,77385,82744,112262,33986,40717,65766,21687,33014,28225,13350,26695,17731,64687,50811,49987,123193,50076,68028,30397,29261,23526,14798,92305,
189072,173408,216722,43453,48170,36653,142243,62567,144233,53601,62541,77187,134284,100508,121298,92875,118115,94291,55025,94869,96621,117815,52680,79813,27174,57444,134144,134688,100295,155391,96326,140173,84577,88472,30024,86539,127232,79847,75867,83656,27021,10362,53515,28418,40647,35702,15942,28002,11735,15631,27709,42395,76690,56632,58745,33710,17634,17339,100459,69352,47292,81329,58734,40415,73841,30376,26005,31750,37310,55315,79884,65581,59294,51430,26003,22746,44982,16029,26449,26651,48156,52341,52774,34657,29086,40098,12060,14100,15954,30398,10437,13065,15958,19604,29494,19160,10541,10579,12802,64683,69648,101532,30891,35888,56399,18994,29446,25206,11981,25768,17330,52885,42067,40240,103668,43683,58073,26379,21519,17897,12783,76856,
265750,190217,245486,53659,61309,37738,154031,70491,119288,56629,73550,77142,77299,133930,103402,107466,82315,80686,23208,96576,88407,114817,61458,92905,26181,45517,122324,115449,85843,100777,79099,100859,52939,51247,16719,36028,52054,55586,60757,56321,21580,9682,32113,19462,22456,20313,8915,16245,8234,10581,16709,21797,71295,52366,42672,21561,10305,9079,85260,43468,23615,69787,38533,33887,42229,17725,16158,23344,24101,24136,73021,70531,43626,46154,20296,16392,34174,8632,16648,14707,45454,47940,47963,33094,27651,24407,7217,10187,11236,25881,8871,10549,15485,21706,25633,14120,9920,8558,11368,62186,55313,64046,23146,30756,56716,15083,22814,20052,7417,14408,10954,44804,26517,29466,86361,23053,42935,18142,11734,11269,7861,84550,0
289305,205840,261879,53996,61183,38123,157958,71214,122917,57257,75634,77179,83324,136149,106137,109511,85873,86434,25311,100673,90651,122383,59019,97191,28275,49738,128057,118441,92253,109393,83094,107129,57210,53205,18848,37230,55241,57575,63224,57318,22283,10585,32744,21388,24048,22274,10000,17360,9245,10969,16934,21923,76539,54577,44287,22369,11834,10323,87024,46086,23977,72981,40880,30723,43629,17976,16887,24806,24561,24684,75261,73477,45872,47731,22442,17183,37005,9630,18099,14620,45890,48470,49580,35521,29030,26889,7310,11509,13073,27964,9787,11074,16213,22342,28828,15372,10127,8818,11949,60307,55890,68914,24249,31349,58476,15836,25330,20842,8405,14347,11075,45736,27293,30826,92523,25263,43093,19006,12371,11716,8484,84620,0
287624,207239,264054,54547,61502,37457,157519,71066,124125,59231,76112,79333,79264,138395,106473,110719,85574,86319,25994,103648,92202,123155,58790,98390,27063,48584,127281,119111,90638,107984,83047,105375,56879,52124,18727,36251,52152,57845,63002,55377,22491,10270,31410,21177,23330,21251,10237,17731,10221,11279,17857,21458,76206,54747,42727,22722,11133,9970,87354,46376,23964,73956,40375,30985,42327,17936,17383,23166,24808,24056,77641,75751,44646,50250,22350,17303,37602,9122,18220,14149,46655,48508,50343,35447,29887,27326,7456,11451,12610,27879,10127,11624,16300,23264,28854,14769,9642,9270,10547,59944,55480,66853,24304,31791,57934,15431,23222,19525,8191,13754,10545,46575,26910,30597,93644,25143,43262,19640,11994,11905,8569,0,
305313,221349,272389,55465,64751,38228,160900,71940,127807,58502,76466,80208,82790,140108,107246,112545,90552,89950,25983,104688,95146,128218,59608,99933,27718,50269,133954,123054,96621,113699,87052,111376,60208,55827,19868,38727,56532,58827,65755,58090,23844,10627,33453,21972,24850,22146,10554,18530,9854,12810,18018,22674,78713,57327,44258,23138,11991,10711,95925,48594,25306,76143,43235,32284,44840,18639,17516,24304,26046,27048,79064,75672,45720,49324,22671,17555,39210,9327,19677,14617,46795,49359,50711,35239,29925,28013,8646,11936,13247,29448,9577,11427,17039,23564,29590,15595,10293,9413,11807,60779,56375,69532,25189,32131,58345,15953,24101,20703,8421,14400,11278,46583,28079,30859,94335,25512,45443,19519,12458,11965,8956,90945,66855
334738,265536,304241,55482,70880,40964,187502,77309,140361,64033,84901,89914,90420,165410,122316,126200,101704,100625,30239,130079,107164,142786,64263,108484,29522,53577,154595,134169,105623,122879,97580,121235,65215,63259,22393,49488,66690,69441,74288,69011,25742,11075,42428,25013,32852,28476,13222,23321,10872,13528,22193,32051,87366,65067,52231,27534,12481,12670,100836,56599,31186,83839,47908,35175,51381,21842,20152,28199,29483,34982,99614,90707,57182,62087,26234,22090,43874,11988,21999,18506,59190,60026,62153,41559,34644,31914,9605,13982,15241,32228,11189,13377,19142,26475,34403,17126,12110,10683,13084,67528,64824,80816,27658,35605,65304,18024,27586,24147,8949,17864,13479,52247,31755,34832,103214,30078,50558,21550,15395,14187,10440,115457,0
327042,269660,319175,56291,67548,50909,215175,80892,185266,72316,82829,108922,161169,182539,150685,137220,149688,126926,65801,150617,133370,163735,77538,114518,33975,72040,202653,168554,143216,185118,118659,168489,98235,96335,34607,94025,127403,99542,95817,107328,34942,13236,70575,36059,51565,43649,20445,37222,15382,19969,36072,49029,99571,76987,72137,42777,20475,24296,125113,85769,56532,101709,72257,51754,82931,38719,32733,38259,47637,69903,119814,93462,73157,67675,34040,31328,58070,19412,34812,34489,64809,73799,75977,50179,37687,58500,16139,20379,24855,45522,16924,19099,23840,30620,44634,25988,16034,14419,18393,84298,89023,122641,37716,47226,70163,23274,36479,32479,15030,30189,19526,70624,50508,51683,126333,51543,70045,32437,29895,24451,16552,0,
260946,225816,269230,58659,54883,44476,159876,70677,165012,67705,76901,89734,185990,140554,143411,116222,158245,108950,74089,107986,118231,139435,67733,95039,36425,65693,167889,152506,133195,204618,110030,176631,107681,101016,37460,104080,147600,92590,86263,94712,29606,12064,61407,33314,49987,42596,19510,33065,13782,20472,33142,45019,85668,67111,68589,38996,23509,24579,119485,87053,58614,91485,74510,50798,89456,38632,33482,37686,49117,74272,95255,78373,74580,60488,32365,29818,62842,20391,37147,37669,57310,70440,68280,47837,37701,66146,17459,21981,25514,51972,15753,19915,25088,28801,41025,28311,16472,14438,20050,77411,89387,137151,38460,44898,63983,21681,35588,32157,16591,33499,20836,61355,53239,52915,123602,58309,73980,36300,32561,27180,16563,107380,0
303088,216917,271996,56108,65041,39965,160454,74485,128586,59906,76451,81033,82004,149048,112624,118096,94487,89032,31150,104195,97585,127408,60171,99715,27540,50814,137061,128130,97047,116577,87261,110301,58516,56462,20580,46951,58258,63464,68500,64466,23318,11329,39034,23002,26072,23688,10821,19390,11259,12620,21166,26015,79114,57073,45894,24884,11893,10728,92830,48872,28014,76930,45524,38037,47377,19778,18749,25181,27249,32188,82238,77617,49066,51287,23680,18659,38897,10521,19590,17240,48940,53889,52043,35869,30254,28541,8164,12215,13294,29440,10678,11824,17368,23909,29467,15810,11395,11071,13005,64176,60020,70634,25528,35975,61119,16508,25035,21737,8649,16792,13524,48652,30860,32354,94370,26221,48518,21060,14930,12640,9536,105569,73645
334465,238058,290835,59042,67981,40877,168702,77373,134576,61955,84689,84571,86320,156632,117426,123080,100499,96409,30069,108838,102002,135711,64498,104485,30355,53696,144116,133201,106943,122413,94207,121830,65435,63230,21673,47624,63513,67326,70047,65629,26479,11604,39529,25009,28933,25219,11563,20260,11377,13374,21277,27553,82973,61024,48795,26463,12298,12297,96520,52527,28866,82075,47662,34596,49874,20425,19579,27023,29949,32002,83758,80067,51053,53315,24842,19111,43115,11319,20949,17668,49648,55058,53362,38392,30892,30724,9195,13178,14124,32894,11252,12863,19112,25057,31202,16990,12295,11363,14582,66669,61823,76539,27519,36698,64101,17020,27383,23011,9143,18151,13766,50806,31115,34172,99696,28131,48409,21399,14626,13578,10149,108300,78673
365475,296616,316843,63476,76583,43819,186592,83056,149733,67703,96946,96414,95585,174467,131892,135603,110577,108356,34686,124362,113229,148940,69995,116212,32427,58812,163581,144618,118400,130213,114061,135338,69924,80784,23042,58918,71463,73356,81326,78519,28440,12871,48159,28581,38681,30543,15004,26683,12833,14764,24759,36907,93005,69515,58467,30102,14781,16151,108725,66302,35251,89804,53839,40093,56587,25011,22347,30836,34185,41926,94723,89093,57333,59988,27166,22802,45841,14616,23820,21014,57580,64137,60451,41818,33885,33240,9996,15015,16257,33378,11915,13952,20757,27844,34772,19379,13900,12266,15234,74462,70866,92540,30501,41881,70807,19943,32105,28719,10595,20002,15130,58314,36362,38363,110678,32082,56034,23308,17903,15076,11847,121413,
335608,270918,305291,65797,74206,58909,202430,86909,209821,77914,97970,122965,192622,168383,165368,138092,199592,128806,92598,132302,132861,163103,82978,113757,43920,79895,182050,177819,213272,225282,156004,204978,133638,123740,41398,145400,149113,132271,114021,150932,50294,19076,106211,54907,88041,65259,35208,69058,28466,25599,56952,78625,98699,79603,98696,56250,30371,46625,140083,136981,83906,120306,90872,66768,99812,63744,55982,47381,66079,108138,126317,97151,104945,83814,44597,46877,76206,37218,57379,59882,88202,118242,105362,61015,47801,79892,29045,39449,38903,58504,23822,29509,39562,39292,54504,39210,34310,22998,33001,105003,114907,173367,47705,66397,80358,33599,55196,55990,22810,51302,37036,88718,82407,72184,144956,66976,103800,39481,54204,38588,27404,0,
293605,237978,265482,59350,67141,55578,188942,77660,213044,69630,80822,118918,183694,161351,134093,117867,182298,107621,94954,128474,119274,140833,73203,108656,42156,72851,161281,164443,141673,184354,128675,163824,118155,110769,34911,152470,163803,126789,110141,190276,60349,21381,131875,65089,92420,72731,42700,84002,34499,23585,69031,111451,86113,67195,94048,62695,28102,54532,124857,116532,97324,95495,99084,57494,110538,59790,52823,51975,63358,132744,131103,95963,108438,77933,45334,50819,66081,36914,58057,64068,93494,136121,114180,55500,48579,73732,32406,46760,43212,49336,26734,30157,46822,35116,50652,37478,40531,24146,36395,101217,114440,173766,41300,64845,68857,34721,52592,51928,24749,60679,45660,87093,99020,76673,121715,62768,118999,35701,69731,44294,28990,131337,0
302886,257404,279496,64072,74362,58810,208956,85322,230162,78648,90966,126687,196225,169811,152057,130507,186550,122701,98690,152668,134508,164142,77448,115275,45167,80322,175504,177517,148990,191760,149209,189140,123359,136329,37800,158514,175708,131153,122308,189374,60792,21829,121756,66437,89207,76167,45854,87540,41821,26370,60883,111137,101064,79847,107612,69373,31402,54412,136176,127321,108131,110400,104471,68051,123518,69775,61113,55633,70051,140352,145935,108213,118895,89710,50955,55237,73608,41637,64041,65494,96786,135713,121688,58577,50254,77536,32182,46123,44227,52449,30762,30434,46322,36857,55671,37420,38271,25779,34627,109973,127882,195445,48372,75855,79089,39976,59949,61009,28224,63843,47972,101198,102063,83282,142978,73358,123744,43619,71660,48201,32756,134020,0
246048,230904,257329,47044,64328,42555,152645,71370,189947,59684,68027,91806,162240,119144,145582,110995,172541,112538,86005,120686,117069,136804,62310,92231,33592,67145,152987,158161,141892,196992,146048,201157,118546,149154,37382,157744,184773,110846,103070,146612,49260,17407,97150,49784,72715,62116,34461,68963,27759,24300,49293,76753,92951,68217,91964,54282,24580,41203,128986,106227,80284,111019,84892,55964,111422,55693,42376,45128,58060,103109,114733,88465,93005,73938,37977,39383,59765,33696,46542,46248,76250,94517,83879,47120,38894,62724,22855,28103,27537,45199,19025,21352,31967,27930,42056,28629,25497,19156,23357,84948,95679,144973,40668,61182,67086,32408,47025,51805,22061,43947,35301,78615,67718,57068,114460,55358,84373,32229,41560,28673,22186,123655,102210
302128,230206,272133,58815,66737,44812,174853,73194,160798,60979,72067,96404,121453,161905,116037,112852,126243,96668,53582,119187,110809,129236,67418,107190,32024,56603,159238,148539,119102,134141,100762,125391,78783,77345,23140,88303,94620,83533,77802,102471,30793,12998,69925,30205,44322,37197,21241,39674,15610,16417,32013,48792,79391,59706,59900,36020,15550,22673,103537,68450,50999,74306,56325,45248,63345,31521,25675,32409,37546,67857,101054,83159,67664,58124,28329,27206,42807,19411,30419,29916,62528,76442,69319,40404,32245,41442,13860,18578,20575,32988,13661,15586,22650,24907,35023,20160,16699,12289,17499,71864,75488,107170,27954,41707,59777,21060,29745,31387,11697,25243,18270,67393,51277,43145,101104,38499,67037,23594,30388,20356,13506,110399,84138
267915,213193,259721,53029,59305,45837,168596,68835,162724,63047,76058,91692,169718,141439,138258,106870,165738,111816,68156,110487,117352,128898,76032,96271,34870,64813,146389,144513,127485,199207,99868,148048,102900,87389,30538,90800,110821,83447,77575,89423,29489,13381,58768,31299,41830,37177,18275,34111,14997,19508,27822,40267,80423,59339,58377,35856,19062,22701,100508,77466,52425,79307,55884,45305,68032,38578,29930,30605,42937,58414,93176,71489,70401,56406,30170,29299,51003,18560,36924,34817,61139,69550,68746,48401,35313,68460,15683,20828,27014,47365,15779,18107,23452,28069,44675,25937,15958,12889,20407,75732,79157,123752,33074,42537,58583,21154,32034,32013,14976,30284,19677,63459,50291,48744,121959,53626,64407,30519,32596,23782,14507,102813,98358
305187,221595,259984,52283,61268,32910,151096,62237,120513,48995,70023,75390,77848,146503,99075,99537,89260,82432,26662,101747,90880,117051,58786,93858,25598,46440,131267,120651,94698,102182,79982,101313,58640,54861,16881,46583,56829,56038,61005,57662,21125,10012,36011,20846,25139,23533,11091,18634,10129,12320,17512,23404,72414,51473,42817,24097,10900,10875,84615,47272,26865,65089,37914,29724,41424,20267,17634,24438,26116,29963,75250,71624,46013,47023,20476,17016,37044,10934,18674,15842,45556,46689,47787,34252,25628,27268,7987,10790,12548,26551,9374,9841,15746,20497,28646,15137,9891,9070,10949,55617,54394,65783,22164,30465,51028,14680,23007,21504,8111,14418,11210,47354,28739,31140,84728,25392,41794,19014,13585,11788,8453,89937,65693
319964,238142,277349,54712,66941,35441,157802,66153,127399,53266,72237,80258,83966,151680,107006,107160,93522,88301,29388,107806,97364,126296,61163,98705,27823,50378,138292,125948,98724,111848,87519,109506,61018,58546,17731,47020,58747,59297,62902,57549,21754,10541,36166,21884,26225,23766,11718,19366,12507,12724,18333,23112,79048,55668,46813,24556,11956,11912,89508,52487,29172,70603,40810,35548,45608,21937,21162,25405,28425,31439,79456,76068,48378,51207,23121,19525,40350,11083,20226,17958,48422,47021,51991,36674,27262,30896,8491,12150,13806,28773,10329,11127,16662,23384,30524,16817,10382,9938,12081,59897,58016,72048,25627,33507,54573,16951,26443,23400,8939,15912,12262,49125,27995,33566,92341,27138,41252,21868,13527,12442,10111,88071,66838
337631,293421,308520,58276,80427,42922,175643,78217,145597,62903,95421,92612,101294,161142,128586,125245,99357,105080,31913,126619,115762,146503,71036,111713,32507,57067,154364,136116,113181,123988,109841,133883,70273,67851,20908,53676,72200,69155,75540,68972,28080,11897,42233,26522,31626,29170,14736,23672,13449,15301,20429,27281,91877,64918,58601,31582,14544,14605,106942,66157,35078,79151,46396,40810,50545,27685,24235,30862,34233,35457,91022,86790,56324,61647,28417,23830,46726,13979,25005,21352,58950,52639,60440,42072,30591,37314,10902,14954,16872,34037,11772,13305,19437,25982,34650,18353,11785,10063,12999,70740,69236,86619,30887,41848,63863,22949,34007,28885,11819,19808,15676,58692,33156,40150,115779,33812,48735,24339,15992,15317,12157,90298,71431
251357,216572,305282,45843,65911,40392,183863,75239,174608,61759,64358,94516,120371,172220,153882,141216,106072,123984,43762,154429,135521,160094,67972,106549,29562,62248,179908,144819,95542,141460,102289,131775,75920,68229,22420,65809,89203,81563,93493,86208,32204,12308,54690,28627,39204,34919,17281,28838,15165,16943,24419,36445,91227,75680,69625,41924,16264,19647,123706,80598,49187,88837,55546,50526,57862,35963,30093,36827,41919,48842,119344,95425,69456,70726,33171,29842,50604,17650,28985,28542,67367,58617,68220,40859,31926,45148,12306,16117,19520,34589,13157,14669,20182,22699,39296,20918,12030,11510,12620,74013,79266,101294,37126,50110,70465,27798,38093,33687,13923,22775,16117,73365,39277,43720,110516,39933,54733,26101,19499,18811,14898,88291,70051
240601,188940,262238,59027,61065,43935,172117,74781,174319,67852,76849,96161,185606,156782,154526,124017,130663,110435,59703,116066,116723,138683,79785,98938,37903,70886,161935,141790,116115,170086,105103,153682,96790,86098,28979,83906,111135,84484,88534,88811,30094,12918,56133,35477,43130,38196,18377,34717,17642,19823,29872,42439,80494,66709,69262,40543,20154,23877,122421,84401,53804,85067,61746,47237,70272,40015,31732,36259,48742,59335,96115,82131,70020,65962,31232,33301,53989,21154,35215,32435,59933,63656,69242,43649,33604,60150,16495,20524,25067,43232,14711,16494,21016,25555,37019,24048,14632,11997,16653,77915,89339,136140,40466,52306,66871,28078,39181,38835,18238,31969,19551,69813,51005,53868,129479,62424,67204,35139,29359,27165,18754,97831,84757
284118,198998,254290,53487,65799,35469,156975,67370,127126,54466,68874,81449,79891,141747,102835,105531,84400,83987,26422,106195,95635,122908,60722,98786,28819,49963,131273,123057,90131,104192,81350,101303,57073,54706,16860,45101,57104,60096,67223,62527,22012,10197,37547,22295,27781,24658,11615,19724,11301,13484,19140,24688,73357,55845,44289,24815,11039,11452,92082,48328,27089,69085,39892,36866,42704,20352,16884,25384,25846,30018,79051,77683,50083,52586,22058,18624,37653,11214,19612,16540,48721,49864,51022,34489,26988,27896,7777,11756,13229,26488,9755,10474,16515,22345,28882,14981,10599,8834,11610,59362,55299,69942,24744,32730,53517,17010,24002,21793,8694,15975,11148,49944,29239,33120,89900,25701,42918,19145,14203,12476,9271,101238,74869
299139,201076,261265,55240,67450,35074,159168,67774,129013,54686,72633,80562,82368,144102,103885,105696,86634,85588,27387,106933,96081,126360,61512,101954,29064,50339,133929,124042,94861,107545,85470,105052,59514,56103,17974,46395,57646,60767,64926,61082,22577,10334,37580,23039,25765,23798,11937,19646,12950,12449,18765,25073,76599,56926,45715,25597,11733,11616,95427,49232,26800,71459,41086,31344,43698,19736,18649,25799,26741,28218,77941,77492,48635,52499,23230,19295,40345,11180,19462,15984,49519,50743,50770,35811,27578,30240,7757,12543,14053,27163,10179,11205,17284,23727,30051,15027,10958,9508,13228,59952,56806,70073,25520,34109,56160,17087,25076,21911,8599,16091,11939,49560,29365,33602,92276,26129,43646,20387,13800,12508,9736,103013,79397
