서울특별시 종로구,서울특별시 용산구,서울특별시 송파구,부산광역시 서구,부산광역시 동구,부산광역시 영도구,부산광역시 부산진구,부산광역시 남구,부산광역시 해운대구,부산광역시 사하구,부산광역시 강서구,부산광역시 수영구,부산광역시 기장군,대구광역시 중구,대구광역시 동구,대구광역시 수성구,인천광역시 중구,인천광역시 연수구,인천광역시 강화군,광주광역시 서구,대전광역시 중구,대전광역시 유성구,울산광역시 중구,울산광역시 남구,울산광역시 동구,울산광역시 북구,경기도 수원시 팔달구,경기도 안산시 단원구,경기도 용인시 처인구,경기도 파주시,경기도 이천시,경기도 광주시,경기도 포천시,경기도 여주시,경기도 연천군,경기도 가평군,경기도 양평군,강원도 춘천시,강원도 원주시,강원도 강릉시,강원도 동해시,강원도 태백시,강원도 속초시,강원도 삼척시,강원도 홍천군,강원도 횡성군,강원도 영월군,강원도 평창군,강원도 정선군,강원도 철원군,강원도 고성군,강원도 양양군,충청북도 청주시 흥덕구,충청북도 청주시 청원구,충청북도 충주시,충청북도 제천시,충청북도 보은군,충청북도 단양군,충청남도 천안시 동남구,충청남도 공주시,충청남도 보령시,충청남도 아산시,충청남도 서산시,충청남도 논산시,충청남도 당진시,충청남도 부여군,충청남도 서천군,충청남도 홍성군,충청남도 예산군,충청남도 태안군,전라북도 전주시 완산구,전라북도 전주시 덕진구,전라북도 군산시,전라북도 익산시,전라북도 정읍시,전라북도 남원시,전라북도 완주군,전라북도 무주군,전라북도 고창군,전라북도 부안군,전라남도 목포시,전라남도 여수시,전라남도 순천시,전라남도 나주시,전라남도 광양시,전라남도 담양군,전라남도 구례군,전라남도 고흥군,전라남도 보성군,전라남도 화순군,전라남도 장흥군,전라남도 강진군,전라남도 해남군,전라남도 영암군,전라남도 무안군,전라남도 영광군,전라남도 완도군,전라남도 진도군,전라남도 신안군,경상북도 포항시 남구,경상북도 포항시 북구,경상북도 경주시,경상북도 김천시,경상북도 안동시,경상북도 구미시,경상북도 영주시,경상북도 상주시,경상북도 문경시,경상북도 청송군,경상북도 영덕군,경상북도 울진군,경상남도 진주시,경상남도 통영시,경상남도 사천시,경상남도 김해시,경상남도 밀양시,경상남도 거제시,경상남도 창녕군,경상남도 남해군,경상남도 하동군,경상남도 함양군,제주특별자치도 제주시,제주특별자치도 서귀포시
341735,239572,297372,59032,78175,49245,178679,77772,164051,61429,98634,92547,86962,157900,127286,115824,112912,104961,29694,127366,92622,130899,64783,110200,32466,55650,142874,131352,111868,129651,92800,118851,68910,57588,20640,59156,70121,59594,63765,75546,25154,11151,49600,25704,32380,22256,14050,32228,17697,13667,27730,33179,90041,63693,53197,26916,11521,13678,100864,51572,29611,81089,42488,32084,43431,20565,19232,25742,31047,30443,87475,89109,51361,52252,24494,19944,44961,11562,21417,19369,56607,63416,55694,41325,32542,33304,10074,14467,14111,29883,11778,12111,21127,26884,33345,16665,13905,10854,17664,69775,64544,87248,29943,40004,63246,19649,29039,21482,9975,19881,15132,50148,35811,35543,103709,28242,55222,21557,17093,14724,11393,181443,
351517,249837,301786,59714,79446,49999,180599,78544,174402,63276,98517,96343,91871,159459,129880,117766,116597,106243,32441,126465,97309,139664,66474,111387,32707,58544,144006,135586,121058,132085,99946,123705,70853,61231,20650,63054,70561,62250,68616,80924,25806,12066,53794,28117,34325,24945,16285,35517,19602,14506,30309,40379,92404,67037,56260,28700,12394,14598,103068,58808,32610,86078,44560,37427,47324,22888,20517,28358,33285,34268,90509,92027,53443,54729,25086,22036,46923,12818,22104,22283,59137,65385,57630,42213,34054,35413,10070,15379,14748,29151,11367,12917,21196,27255,35090,17426,14048,11427,17481,70652,66734,95414,30821,42097,66025,19829,30832,23004,10268,20504,16238,51346,37186,37520,105183,29570,58405,21427,17415,14676,12134,187414,
368671,291510,335948,61999,91076,56043,205390,85234,197892,68390,114120,109782,103903,177018,148794,130687,133010,116292,40488,151703,107661,148627,74752,120459,36024,63317,160993,146939,136864,145155,114563,141032,83929,75844,24957,83270,91949,73595,82815,101850,30802,14129,70612,31750,48205,33231,21318,51755,23947,16308,41558,48678,102871,73902,68584,36303,14854,21321,117374,71564,43727,93340,52801,39855,55557,28314,24744,32607,39879,50257,106159,101025,63422,61912,28889,26001,50688,17159,27596,27926,67995,78022,65659,46135,37329,39308,12492,18646,16716,32129,13098,13724,23598,29605,38854,19359,16027,12514,19664,78430,77917,110891,34428,49838,72247,23338,37450,28609,12370,26689,20153,59565,45812,41387,115988,34965,69411,23591,22067,19498,14949,,
355491,301802,368681,65739,86509,76827,244045,94130,263694,81881,116437,140811,163979,205239,186093,162171,185508,155017,79723,180378,135217,167095,79801,127265,43753,79312,202214,181723,172114,199510,126955,182576,121354,98668,36747,145298,149414,101009,109129,143113,43509,16671,103455,45538,76459,51437,34655,77803,34303,23501,61040,73512,113246,86303,93841,54856,21534,35736,143364,107819,80223,111402,75096,53993,84510,44696,41171,44017,57145,97481,137192,116337,93240,75306,39944,36984,72419,28603,41660,49433,83566,103319,82773,56275,45176,67329,22794,28762,27260,45068,19307,19094,33620,33912,53626,29521,21104,15303,30075,95222,109587,163508,42159,63731,79055,31853,47284,39227,18609,45691,31697,78030,73009,58218,141705,63226,102386,31937,40835,29629,22325,193340,
280260,258062,297922,64312,77923,66813,189020,78974,230269,72489,102553,110182,173647,165339,177956,130098,182693,130880,85874,139585,108249,136385,70195,105716,43930,68458,163055,156699,160421,201629,133117,216954,130173,119648,39689,172273,183043,96673,100986,134480,40692,15435,94885,45254,79851,51846,33975,79812,38435,24542,59883,74852,94764,72585,92389,56107,24849,37129,133975,110734,74886,101230,72816,51511,88260,41698,41753,38542,56325,92938,111883,97634,83977,66645,36815,35614,72861,30150,40478,46303,74109,94496,72821,51620,41936,74208,23235,26606,25936,44632,16706,18310,29980,31199,47387,28036,19399,15182,27967,87595,110456,168385,43297,62818,74364,30838,47043,40438,20184,47930,31434,68218,68233,57788,137868,71602,99988,33631,39820,31228,23846,190074,
309441,220173,283890,60426,78631,50494,175656,76985,166647,61860,94519,93600,90923,153217,129565,115301,110617,104790,31351,124537,93856,132504,64374,108313,32865,57043,137794,133452,109830,127720,94816,116933,71507,65231,20472,68876,76783,63354,68831,87375,27524,11334,60210,27974,36795,26553,15997,40530,20567,15101,33682,40431,89939,62884,55067,30420,12071,15903,99807,57804,34064,81889,45114,38832,46095,22891,19743,27386,32669,35989,90508,89899,54006,54049,24860,21400,42964,13340,22261,21396,59995,67624,57356,38283,32597,31377,10713,14619,13875,28437,11816,11818,20109,25609,32656,16485,13218,10565,16247,75081,70297,94631,29595,43555,62698,19615,30422,22497,10554,21832,16540,51923,38726,37233,102647,29802,60737,20795,18776,14590,11937,,
310548,221570,289733,60195,79891,51165,182267,77851,166167,63296,96311,93285,89928,156828,127993,116300,108330,100786,29442,127553,95698,137710,65616,111449,33389,57588,133306,124681,108047,122909,88464,112898,66495,58684,19464,58206,64857,56609,63941,79307,25370,11506,51279,26248,31359,22669,14697,33131,17747,13879,29380,37128,91612,63733,54615,29010,12414,15228,101955,58343,31640,86089,45845,34340,47573,22712,19700,28964,33700,33387,91029,91966,53864,54690,24451,21922,45634,12543,22167,20520,59947,66030,57811,41511,32043,33643,10054,14700,14514,29764,12001,12742,20851,27032,34477,16610,13756,11433,17148,71225,69443,92927,30692,42765,64214,19744,31005,22210,11029,21140,16603,51647,36422,37240,105585,30612,58310,21695,17086,15834,11590,179508,
333980,235740,302092,60317,79363,51318,181173,78374,167811,65042,97864,95560,90506,155302,128768,120166,117886,109188,29977,130812,97718,141464,71258,112601,33677,58022,143754,134490,116399,131309,95181,120636,69864,64087,19948,57179,69629,58211,65983,76098,25096,12614,49536,26444,31900,23134,14468,33273,17691,14091,27789,33575,92412,65033,54879,27400,12212,14204,101700,57932,30721,86368,44212,34406,46856,22487,19279,27301,33263,31249,93129,92669,54195,54748,25333,21482,45978,12968,20567,19963,60342,63152,56486,42764,33820,34526,9685,14225,14020,29538,12054,11912,19650,27093,34665,17719,13719,11549,17508,73071,68822,88841,31875,42359,64178,19419,30490,21947,10587,21822,16748,52547,36747,36826,108367,30018,58724,20887,16486,13828,11407,0,
304239,216639,253767,51277,67847,44500,157584,63822,150130,51587,80419,84202,82532,143350,112101,103041,102159,89750,29797,108570,86342,117047,56812,93058,26742,47585,123952,109808,101743,112174,82237,102264,62790,57179,18527,57251,65615,52952,60418,71240,22733,11290,48612,24395,31057,22872,13674,33949,16062,11165,27133,33677,75035,54752,46199,24477,11077,13440,86650,54692,27896,65358,35712,32071,38588,19958,17685,22877,27700,29424,79248,73535,48418,43811,21115,19135,39059,13049,18498,18592,50067,52847,48507,34429,27560,31763,9788,12243,12589,26358,9958,10023,17234,21309,29082,14653,10797,9603,13828,60525,58607,76688,26462,34595,51011,15694,26423,19622,8713,19449,14530,42762,30561,31494,86083,26146,49777,19034,15506,13595,10134,156549,
321708,252693,295811,54167,79643,49543,180742,71186,176854,59018,97218,98404,92881,163547,131706,119320,117490,102549,38081,131368,100662,134816,62383,104044,27936,51995,140740,124190,115384,122732,99587,121459,74312,64360,21732,78721,85521,67660,75752,91605,26985,13389,66927,28792,45820,30196,19378,50039,21872,13163,37940,46825,88764,62677,58432,33766,12939,19286,101773,66286,39932,74598,44574,35803,45481,24758,22372,27293,33314,42446,95721,85557,57733,50706,24140,22826,43623,17598,23184,22743,60759,64569,59790,37873,30471,36425,11377,14410,14658,29344,11601,11897,19377,24439,33187,15822,12547,10987,15778,69611,69957,95386,31190,43605,60501,19594,31880,25391,10536,24052,17632,52920,37254,36292,104963,32275,59704,21006,19129,15415,13175,,
302166,252805,328442,46863,74042,54792,201053,78412,227485,62998,93507,112008,130346,179607,175835,144528,139694,139791,65657,157796,122501,158281,68333,105887,31166,65956,173421,149190,134700,169830,115532,165539,102858,88258,31636,139149,134836,94642,99157,124623,38990,15565,96694,37216,72807,45325,29923,69988,28516,21212,55159,66090,104314,73986,79093,50162,18810,30451,125143,91453,60763,95203,58374,47579,61825,37158,30883,34303,47081,68902,122335,95235,73178,63867,31840,28785,60414,25716,29977,33242,72157,76837,67766,43324,33542,51153,17000,17994,19001,37382,13841,13990,21116,24420,40809,20416,13741,11943,16972,82363,92170,132340,39214,56243,69946,26929,39471,35020,16231,35831,25669,65162,47907,45516,120379,47764,74026,28667,25292,20537,16733,,
201523,207470,256052,47517,65166,55307,158662,68478,217685,57638,90367,97753,156225,147794,173226,122919,117241,114183,50082,124692,107391,130996,64586,92431,36975,66820,135190,122392,100118,139133,89640,129818,82366,71320,25146,108464,117205,74411,80923,103143,31509,14081,78552,32939,58320,36707,24661,57774,23514,16003,44796,59177,85147,64430,69022,42140,17927,27784,111176,79861,49876,83263,50317,41451,55193,35320,25224,29316,42647,57481,102449,81539,63556,54161,28833,28451,56460,23045,29717,31931,65204,71019,61209,44457,32605,61155,17589,18521,19828,39966,12844,15608,22134,24997,40642,20831,13292,12465,18309,78648,91634,144101,39811,52789,65543,24821,36047,31928,17304,38619,23910,58402,44241,47179,118055,53173,69784,29374,25615,23191,17676,150615,0
288558,196145,249452,45596,64393,36164,140533,59609,135165,46885,72010,74485,69252,141805,111025,101238,96818,86817,28175,103979,84927,117626,56081,89408,24610,43551,124720,111873,95819,108652,81328,100824,62771,52944,17957,60884,66318,56148,60408,75218,21836,12583,54337,23717,33401,22573,13320,34100,16411,11408,30929,36915,74793,53675,45516,26991,10963,13787,87613,51368,28445,65554,36386,33447,38518,20617,15408,22954,28530,30946,79832,75225,44122,44507,20651,17043,35620,10495,17206,17858,50295,47692,44637,29936,23814,26111,7205,9942,9176,23257,8022,8404,13371,18752,25531,12644,9696,8082,9784,62046,56187,75972,24383,36096,52300,16173,24127,19019,8358,17633,13198,42610,26382,26772,78222,22044,44334,16744,12574,9795,8825,150090,
309136,208304,258571,40943,59798,31569,127647,56866,123830,42643,65865,66465,57413,138315,105782,98159,104123,92031,28619,99204,82849,118695,50792,85928,22932,40552,125664,114105,100019,117751,85382,106161,65959,53543,20141,60678,68141,56411,58976,74274,22736,11691,53711,25007,32600,22547,12543,32291,16802,12225,30476,35410,75643,54196,44592,26058,9976,13238,87116,47466,26578,67146,36424,27401,39137,18330,15157,23453,27258,27544,77824,74366,42304,43627,18625,14016,34783,9651,14672,15163,45168,42655,39090,25677,22663,21059,6060,7536,8032,19113,6212,6886,11644,17042,22723,11145,8405,7358,8812,57119,52539,65305,22477,34954,50897,15536,23403,17638,7357,15197,13341,38481,21786,22865,73770,18091,37603,14408,9628,7830,7243,148911,
293697,203932,250700,44154,61609,33237,131323,56996,127009,43950,77086,64461,61933,127338,104973,97736,100738,90931,28107,108863,86024,122183,52403,88939,23338,42194,122863,112760,93532,112836,80967,100324,62857,51085,19208,55022,61289,54186,58085,68457,22054,10699,48592,24103,30223,20489,11693,29878,15870,11902,28281,33102,76685,54465,43236,24399,9373,11449,84690,45023,24412,65523,34954,26628,36109,17566,14537,22570,26683,25192,81046,74308,41098,44696,17828,13757,34295,8322,14354,14490,49109,44905,43757,29506,24315,23453,6301,9211,9077,21293,7759,8744,14040,19499,25507,12137,8827,7801,9805,55987,50068,60205,22003,33461,51693,15544,22807,16287,6790,14123,12384,39573,23735,25430,75959,19027,39595,15587,10614,8352,6924,150412,
278296,202426,246205,48725,66303,38022,146065,64357,138203,49408,74883,77064,72077,141922,113044,110417,99432,93500,26045,116786,87467,125779,55312,95206,25715,45039,122642,112230,95027,112084,81419,101598,60518,51108,17932,50438,60579,52488,56715,68278,22851,10869,46494,23196,29724,19750,12079,29428,15921,12000,26426,31601,78260,57166,44311,24751,9594,11353,87751,50362,26503,67777,36026,31596,37605,18887,15740,23376,27623,27162,85488,79505,43692,46049,19946,15807,37022,10252,16712,17268,51247,49279,47265,33040,26343,27891,7802,10458,10543,26322,8899,9472,14992,20960,28746,13755,9946,8654,10960,60079,56067,68078,23521,34364,53974,16338,23890,18285,8074,14721,12622,43131,27430,27784,84719,21939,44545,17757,13113,9738,7984,151873,
289504,230504,263331,50772,75128,44269,164451,72526,164156,57053,89846,87279,83280,157599,131552,123886,108934,103119,34266,132874,97970,139229,60873,104130,27746,50467,137327,123250,106728,122455,92795,116936,71410,60087,21020,69464,75280,64667,73162,87241,26603,11332,60904,27916,43629,27138,17260,43717,19504,13310,34760,46032,89828,64692,55663,32864,11611,15565,100610,61464,36676,78099,42458,33261,44682,24136,19170,28550,33302,39242,101232,90108,52458,53344,24444,20499,43312,14413,20535,21405,60400,63260,55380,38642,30300,32819,9109,14007,13379,28011,10993,12036,18436,24301,33698,16458,12156,10156,13415,66698,65595,86288,27983,41735,61990,19380,28722,23482,9313,20588,16028,51748,36574,36668,95870,27789,56381,20370,18878,12625,10844,155834,
262722,228671,283740,56815,74016,62364,200863,84665,223573,73365,98864,114778,146317,196809,182071,161000,156291,140020,72172,157012,124367,157071,78779,120448,38000,72445,172195,149337,132933,176793,108916,164510,107657,84097,34324,123425,135691,95562,99126,129375,40150,14598,95556,42054,71748,44275,29436,71262,28549,23785,56189,72973,106995,85947,80781,53830,19934,29893,129219,96307,69958,101862,62919,50733,71031,46217,34526,38704,50837,80320,134391,104073,76569,66170,34775,29839,69041,25807,32776,38353,77450,88103,72946,51605,38978,61319,18160,24690,21814,42341,16660,17015,25977,30528,48020,24975,17911,12878,21976,91172,101003,144989,39806,57749,74777,27575,40279,34672,17847,40484,26194,73906,56598,53346,130325,55681,85160,30890,34122,24109,18896,0,
196859,192310,222015,55924,62344,53784,145310,68638,197946,63481,92732,90921,153457,153368,171773,129677,133489,109443,64074,116429,99141,128136,64760,96270,35656,69231,135273,134999,111688,159829,93542,153747,100439,82049,31834,120077,133720,81976,86265,117574,35452,13902,85996,41538,68124,42800,27343,69161,27093,21358,53898,70327,89124,73173,77114,48074,21397,28604,117448,88027,62525,86045,57367,45566,64683,43219,31586,34827,46693,72822,108415,88632,69874,58725,31899,28757,67660,27496,32823,37639,67713,82184,63095,48048,37117,65590,18026,23160,21929,43925,15319,16397,24948,27428,44264,24923,16262,13024,21760,77758,98188,150071,38684,53202,67459,25154,38461,33286,20980,40796,27594,62117,53335,52234,124471,63106,84149,32340,33899,25294,19986,,
237494,170148,220124,51984,65061,40950,147248,65772,145410,52554,83983,79109,79568,135149,114338,105567,92584,85016,29636,108778,85699,119855,57881,96845,27549,47088,111035,109289,92912,107158,81072,100647,61028,50655,17555,57454,63601,58566,62588,77870,23928,10123,57145,25458,36197,23564,14010,38394,17624,12030,32688,37791,76807,55945,47115,27537,11329,13114,88877,49623,30679,70225,37718,33412,37999,21218,17449,23996,28142,34182,86872,81522,47001,47002,22228,19287,39176,13243,18622,20122,53881,61046,51645,33794,28446,30533,8909,13484,12428,27145,10782,11318,18143,23292,29537,15150,11923,9707,13270,63563,60907,81923,24296,37965,57264,17290,25826,20207,8957,18624,14622,52226,34567,33902,90136,26677,55019,18706,17667,12453,10181,0,
246421,173286,228216,53167,66708,42420,149283,66870,146638,53769,85205,80174,81355,141336,114948,107565,98382,84869,28719,110403,86732,125494,58730,101500,29058,49000,112796,110371,93524,110217,82807,105864,63296,51611,17934,53485,64714,57460,62023,77698,24984,10952,54340,26755,35138,23372,14525,35671,17517,12654,31247,36764,79811,57799,48110,29116,12202,13632,89440,51088,30179,72837,38442,31316,40730,21907,18140,25044,28823,33410,87302,83265,47442,48477,22945,19419,42622,12476,19762,19303,53237,61039,50900,35470,29932,31532,10302,13904,13411,28956,10908,11442,17679,24157,30994,16127,11719,9590,13330,65402,63274,81937,26935,37751,57784,18065,27347,20695,9528,20035,15307,46577,34853,34537,92900,27082,55128,21191,17103,12754,11026,164479,
247219,178712,232856,52803,66238,42852,148352,68543,147607,52896,86087,82212,81641,137752,116408,107700,100536,86479,28710,112292,87079,124379,59526,103716,30015,47601,114746,111678,97011,112603,86236,108863,64401,55290,18690,55217,69302,58018,62221,77474,24839,11249,54428,26715,34617,24949,15350,38773,16923,12840,31004,39130,80868,57410,50131,28698,12102,13596,91195,51528,30080,74791,39035,31673,41184,22340,17665,26543,29366,34232,86907,82896,48686,51711,23835,19966,43399,13100,19640,18966,53634,61180,51976,36525,30241,31650,9713,14503,13507,28533,10796,11637,17848,24810,31605,15768,11703,10488,13587,66687,64405,83336,27149,36678,59171,17723,26325,20338,9487,19843,16069,46878,36256,34331,94241,27363,54711,20966,17545,13073,10767,0,
246669,181471,234975,54088,67046,41776,151332,68815,149131,54767,86798,82956,80837,135567,116659,107337,103283,90315,29776,112330,88593,124867,63293,102673,30468,53277,111854,113926,97532,115452,88155,107906,66039,53643,19160,58664,67536,58252,65122,79075,25149,11837,56189,27338,38113,24858,15697,41224,17371,13332,32718,38951,84454,58433,50725,28661,12324,13788,91705,53319,32490,74543,39855,36191,41482,23294,18395,25671,30041,35987,87979,85332,50415,50760,24622,20066,44061,13866,19905,20099,56442,62688,53300,37509,30386,33200,10478,14857,13494,29285,10832,11285,18533,25017,31800,16459,12816,11304,14835,67918,64826,84381,27261,37530,61033,18072,29398,19897,9466,21064,16742,46735,35524,34186,96857,26513,55054,20950,17891,13655,10952,170313,
258847,206805,254638,55045,73932,46635,168569,76448,173896,60637,97313,94618,92062,152753,135062,122068,108730,100057,35339,127348,98062,137539,67188,112940,35883,59602,126058,121294,104029,122475,101591,121724,71370,62029,21802,69023,80159,71621,80435,97702,29954,13842,71951,33361,51898,32968,23028,57855,22109,14784,43202,51909,93137,65279,62021,37220,13970,19919,103100,64156,41692,82837,44775,36842,47087,27466,21658,30604,34580,44635,101836,93230,59105,57756,27279,24051,48832,18770,23311,24502,62173,73357,60514,40215,34020,35764,12738,18086,15134,32355,11889,13119,20386,26762,34157,17703,14041,11709,15256,76693,77759,105507,31901,45389,67860,20911,31997,26377,11921,26601,21199,54283,41921,39915,103419,33632,64762,23665,22298,18523,13865,,
243989,207294,265221,55846,69506,57377,191442,80344,216185,70456,97705,111855,139458,176892,177041,145286,158492,126202,75604,151608,121235,152230,74899,116989,47299,74075,151113,150411,130670,176448,112742,173163,114289,83566,36295,123394,147320,107323,107678,130265,42426,17505,102524,47311,80712,51506,38776,81599,33872,24622,64335,80554,104078,78074,88972,60832,22991,34229,125637,94726,74341,102817,64449,54063,69897,42674,36789,38403,49372,86655,131039,105239,80721,67812,37506,36781,79576,31005,33604,40937,78561,93290,74379,48742,42169,63259,23510,29252,23549,45697,18016,18014,26584,30142,47819,26427,18315,14153,23315,95700,113507,158092,41220,58396,79178,30099,42998,39086,19484,46976,31667,69057,59488,55604,121816,58456,86248,31935,37685,27619,22315,,
189727,178143,210923,55206,59214,53406,154020,71600,202801,63496,95018,99781,155611,130875,170240,119772,150609,111737,73539,118383,102170,127782,65924,96480,50064,73628,124130,133156,115327,169956,99258,176116,116005,90661,36451,132694,157436,97988,98071,118226,38914,16930,95755,46268,82663,51599,37210,77549,31644,25184,62116,79167,88228,67776,84727,60128,25093,34571,117893,88893,69765,91390,61140,49320,68917,40484,30982,33776,46907,83339,111371,88752,72813,60847,35080,35778,80700,32357,33079,40197,68774,89086,65858,45957,39771,69018,25902,25639,22659,47562,15809,17059,24754,28219,45465,25257,17519,13407,22707,90996,108143,162601,41061,55065,69608,27955,40496,39463,21260,47770,31604,59890,56803,53389,117552,66322,84263,32521,36434,28252,22101,,
239018,174095,231617,54323,66446,43546,152208,69789,147508,55173,86669,82774,84588,140542,111541,109761,97647,89550,30541,112620,85688,119400,61365,101175,34553,51607,117236,116568,94356,110377,87348,108507,65714,53230,18742,62078,69937,66591,68512,78528,27444,13160,65492,29566,43075,27098,18541,44374,20549,13436,39689,47134,81097,57284,53414,32327,12376,16522,91699,52150,35424,77717,40821,37490,41395,22567,18383,25312,29223,38671,91468,86212,52976,51728,24724,21953,43399,14934,20530,22059,57917,70099,54896,36028,31214,33045,11294,15313,13387,29812,10846,12204,18568,24203,31678,16072,13490,10094,14871,71766,69858,93126,27007,40478,59534,19373,27956,22502,10952,23485,17719,49010,37604,34661,92021,29172,58497,20062,20970,14146,11242,173571,
261581,181731,246506,55953,65718,41850,155001,69177,150524,56116,85582,84150,84473,140927,119950,112390,102357,93339,30234,115643,86522,122926,64273,105096,34294,52685,120070,118393,99841,116984,89582,111223,68203,55193,19852,59674,69748,65448,69489,71243,27595,14002,60976,30432,41608,26464,17975,40783,21184,13919,38340,40959,85320,59332,53152,32647,12519,16263,93485,53504,35324,77804,41290,34617,43998,23741,19620,26126,30732,38131,91016,87272,53888,52365,25820,22038,46729,15167,20742,22223,57744,70158,56465,38238,32448,34274,11765,15637,13905,31657,11462,12902,19618,25944,33499,16941,13837,11425,16777,72557,69135,94141,28511,40502,61906,19788,29004,22542,11216,23423,18015,49830,38000,36495,96898,31180,59314,21832,20978,15126,11799,,
262700,187539,248196,55351,64431,42060,149366,69992,149982,55801,87332,84181,84660,139970,123316,115897,104374,94331,30659,117513,88959,124544,62880,106331,34357,55659,118172,120056,100646,120466,90593,114147,69565,55136,20196,62665,74522,64779,66731,69396,26794,14162,60116,30466,44818,28227,18912,43373,21982,14100,38812,40549,86846,62083,54280,32761,12783,16441,96813,57614,35452,80092,41804,35117,44231,23087,19122,27359,31003,38688,92817,88085,55702,54073,24812,23160,47665,15879,21369,22245,58732,67722,55847,39267,33969,34930,12195,15144,14339,32043,12016,12851,20835,26599,34412,17664,13743,11405,16644,72517,70992,95095,29118,40891,61955,20386,29733,23257,12591,23985,18913,48824,37334,37918,97170,30198,56701,22173,20878,15990,12880,173439,
257007,187554,249200,53435,64766,41685,149205,67754,152233,56601,87661,83661,85973,138408,122352,115329,105068,96197,32047,117232,87228,125032,62467,105039,35063,54366,118616,119907,102318,119878,92444,115752,72244,56852,20039,66360,75712,67583,69907,71184,27450,14595,62309,31669,43681,27904,19544,46825,24369,14223,40801,43424,86786,60428,55146,34510,13280,17149,96542,55986,37604,79904,42970,36339,45490,24396,20224,26596,30886,40909,93204,90876,56509,55023,25096,23867,48859,16583,21370,24029,59965,67645,57101,39012,34514,35407,12650,15102,14714,31071,11870,12812,20788,26279,34068,18098,14812,11529,16369,71866,71985,97468,29329,41981,64320,20461,30565,23943,11234,24692,20641,49709,37836,37940,98412,30479,58290,22053,21510,16317,13244,174271,
269446,213134,267806,53857,70611,45278,163298,74103,166892,61407,97642,92541,92373,150593,136202,126939,116221,103793,37520,128952,95237,135634,67918,114375,38093,59795,128718,128715,108208,128701,103538,125688,79131,63225,22388,78330,88066,78657,83317,81890,32997,15879,70646,36419,52613,34562,27140,59993,27928,16997,46798,51124,95329,66358,65331,42001,15062,22149,106347,65682,46821,87786,49212,39446,50361,27723,23257,30936,36746,52323,104792,97792,63808,59814,28685,27630,54115,22221,24827,27603,67780,76022,65160,41806,37565,38568,16204,17990,16428,35063,14207,14900,22666,28168,37336,19478,16573,12572,18259,81640,83768,113393,32731,48524,68259,23152,34534,29203,13683,31352,24139,56603,44085,43732,107542,35760,68845,23682,25756,19018,15126,,
243075,209684,271030,55355,66671,55814,180322,80085,204364,74407,102877,110671,137014,165357,173595,145565,158143,130620,69627,145150,112239,148492,74491,119461,48613,78612,150841,152312,127112,177462,112160,168633,120229,82371,37551,132233,144916,106185,105797,102993,43116,19605,88355,49827,77494,51031,44177,83755,36504,26444,64254,73836,104471,79713,90734,66698,23677,35401,127182,92789,75770,106633,67444,55690,71734,41913,35179,39206,48568,90293,125900,103105,84982,69506,38111,42713,86163,35291,34919,44609,81282,87320,78381,50602,46118,64034,27905,28030,25480,47898,18938,19388,29295,32873,49004,27426,20615,14648,26562,102395,119946,164795,43642,60599,75295,32107,45787,43790,20597,54797,35002,72365,60182,61021,128748,65313,91637,31528,41400,32703,25370,181291,
189343,178432,220503,52585,57038,45473,138270,66820,184102,64596,92313,90300,146274,130718,159010,119570,144044,106577,67733,112220,91053,123055,68075,99997,50246,66270,122784,126788,112131,164792,100061,163604,122741,79551,35326,137325,154045,98179,95233,98491,38339,19345,82169,47963,75875,51998,42587,85294,34547,26319,61958,67385,86437,65633,83507,62505,25742,35143,115975,88265,72039,88964,63435,50931,68353,40893,33071,34382,48126,86534,105111,90011,78049,61592,36307,41568,84559,36846,33870,43778,69630,82364,70527,47712,44872,71623,29681,26105,24814,49464,16475,18270,28138,30782,43806,27562,19015,14107,26194,92405,116253,166772,44409,56438,68642,29351,43922,42853,21972,56463,34608,61931,56784,58933,117949,72015,89370,32056,39821,33946,27195,173761,
242603,177325,241062,54599,65531,42797,151500,71316,157615,59484,88653,87293,87011,137485,121026,114679,104673,94999,33246,117003,90098,124566,66353,109961,39199,56893,118685,122070,99366,118161,91644,112383,72674,55350,20165,73194,77607,70958,73717,80387,30545,14011,64456,34969,44880,31388,24572,57329,25229,16124,45022,44275,83895,59300,58434,38396,14371,21036,97995,55929,42827,78799,45542,35856,46652,24945,20946,28382,32940,48218,97586,90726,59963,56021,27445,26623,51217,20770,22854,26379,62425,70652,61165,38526,35293,36540,15215,17831,16210,31850,12655,12749,22030,26558,34732,18484,16949,12316,17557,81327,79940,107969,30450,44245,63476,22004,30352,26380,12492,31273,22587,53756,43766,40890,99328,33831,66778,20645,24967,18609,14121,,
255080,186602,247906,54916,65006,44198,154360,72006,159824,59481,91277,85252,88071,137275,121585,115542,108153,97448,33848,115810,85508,120200,65254,110581,39081,55656,118064,120240,103216,120691,92139,116900,73162,54524,20398,69173,75780,68958,72342,78090,29281,14976,60372,33586,41649,30258,22403,54459,25652,14405,40853,41093,84581,60617,57917,37114,14211,20689,97383,56996,40837,83099,45314,37056,48258,24333,21723,27833,33771,46378,94495,90159,58963,56419,27639,27165,52513,20141,22732,25504,62465,70204,60767,39988,35320,37791,14144,17483,16029,33539,12825,13556,22130,27645,34580,18539,16390,13036,18259,76581,76307,106177,30972,43960,64288,21638,30672,25866,12480,28847,21905,53448,42564,40901,99629,34784,65064,21663,24202,17827,13490,,
