서울특별시 종로구,서울특별시 용산구,서울특별시 송파구,부산광역시 서구,부산광역시 동구,부산광역시 영도구,부산광역시 부산진구,부산광역시 남구,부산광역시 해운대구,부산광역시 사하구,부산광역시 강서구,부산광역시 수영구,부산광역시 기장군,대구광역시 중구,대구광역시 동구,대구광역시 수성구,인천광역시 중구,인천광역시 연수구,인천광역시 강화군,광주광역시 서구,대전광역시 중구,대전광역시 유성구,울산광역시 중구,울산광역시 남구,울산광역시 동구,울산광역시 북구,경기도 수원시 팔달구,경기도 안산시 단원구,경기도 용인시 처인구,경기도 파주시,경기도 이천시,경기도 광주시,경기도 포천시,경기도 여주시,경기도 연천군,경기도 가평군,경기도 양평군,강원도 춘천시,강원도 원주시,강원도 강릉시,강원도 동해시,강원도 태백시,강원도 속초시,강원도 삼척시,강원도 홍천군,강원도 횡성군,강원도 영월군,강원도 평창군,강원도 정선군,강원도 철원군,강원도 고성군,강원도 양양군,충청북도 청주시 흥덕구,충청북도 청주시 청원구,충청북도 충주시,충청북도 제천시,충청북도 보은군,충청북도 단양군,충청남도 천안시 동남구,충청남도 공주시,충청남도 보령시,충청남도 아산시,충청남도 서산시,충청남도 논산시,충청남도 당진시,충청남도 부여군,충청남도 서천군,충청남도 홍성군,충청남도 예산군,충청남도 태안군,전라북도 전주시 완산구,전라북도 전주시 덕진구,전라북도 군산시,전라북도 익산시,전라북도 정읍시,전라북도 남원시,전라북도 완주군,전라북도 무주군,전라북도 고창군,전라북도 부안군,전라남도 목포시,전라남도 여수시,전라남도 순천시,전라남도 나주시,전라남도 광양시,전라남도 담양군,전라남도 구례군,전라남도 고흥군,전라남도 보성군,전라남도 화순군,전라남도 장흥군,전라남도 강진군,전라남도 해남군,전라남도 영암군,전라남도 무안군,전라남도 영광군,전라남도 완도군,전라남도 진도군,전라남도 신안군,경상북도 포항시 남구,경상북도 포항시 북구,경상북도 경주시,경상북도 김천시,경상북도 안동시,경상북도 구미시,경상북도 영주시,경상북도 상주시,경상북도 문경시,경상북도 청송군,경상북도 영덕군,경상북도 울진군,경상남도 진주시,경상남도 통영시,경상남도 사천시,경상남도 김해시,경상남도 밀양시,경상남도 거제시,경상남도 창녕군,경상남도 남해군,경상남도 하동군,경상남도 함양군,제주특별자치도 제주시,제주특별자치도 서귀포시
321878,196768,284088,47959,62897,39859,149746,64816,126477,48344,95724,77470,81948,135322,110996,98998,100202,94606,28721,102226,79717,118185,58794,95355,28747,48163,141326,112752,116722,120426,97090,104948,62828,63546,17897,41483,59996,59946,62475,66850,20443,11084,34732,23028,24548,21603,10946,21055,13066,11606,18861,24786,75600,53522,44039,23895,10852,11383,89431,51169,26878,72680,40121,32002,47453,20398,17674,24710,30547,26844,72767,74216,42388,43728,23067,20897,43885,9001,18976,16162,48673,47811,51501,39366,29625,29152,27155,12426,16730,28423,9669,13338,17340,29543,30328,14426,11778,9554,14197,60315,52274,110903,29187,32327,52259,15504,23940,18609,7969,15018,11951,41732,27659,33818,90819,28804,38691,20439,17206,35634,8844,,
329733,203240,306555,49336,63734,40937,153813,69351,127331,48967,98505,84944,81756,135226,116131,101118,104552,96687,27772,108170,83706,124713,56231,97611,29755,50549,141676,114009,116571,121881,95616,107329,62533,64668,18504,43063,58876,61353,61091,67975,20170,9948,34107,23608,25624,22723,10703,20727,13304,13131,18902,24234,78071,56816,44224,23916,12548,12291,94497,56748,27099,74817,41066,33319,48894,20333,18602,26862,30417,25465,74285,77158,44420,45880,23257,20768,46521,9953,18524,16206,49800,47646,52035,40520,30611,31700,22048,13460,17282,29900,10544,13672,18504,29418,31710,14954,10681,9958,14391,61264,53840,104656,30817,33834,52816,15645,24191,18563,8176,14706,12110,42454,29159,33811,92737,28402,39740,20291,16111,30443,8749,154112,
335991,212310,319673,48765,66189,40745,156410,67771,134641,50856,96691,80000,81778,135302,116275,102670,107182,98165,29989,107518,84906,124945,56789,98442,29576,51663,143582,115231,114226,122703,98705,109688,60744,63893,18818,43527,61356,65149,63774,71458,20990,10142,36459,24922,26037,23850,10741,21742,13886,12455,19780,24880,79284,57960,44642,25451,11960,11215,93734,59787,27660,74209,40282,35399,48056,19380,19324,25005,30044,26986,74862,77121,43408,44630,23419,19358,45502,9428,18803,16903,51534,48349,53214,38400,29019,30826,16695,12752,16050,28109,10717,12394,17002,27512,31340,14351,10710,9236,14909,62356,54401,99059,29311,34182,55009,15449,24685,18973,7661,15198,12249,42942,29264,32966,94166,27439,39845,21076,15455,24152,8964,161843,
373533,266591,396458,51340,79637,46079,182303,72292,163332,57861,120471,95912,95956,163357,143063,126036,122805,115476,38060,129079,106003,145629,64846,111564,32439,60021,173437,132007,136990,133961,111599,129828,71352,74977,21667,64193,84131,77905,78376,92637,26989,11702,54433,29036,38880,31863,14569,32293,15473,14929,27457,37776,94160,66067,59065,34720,15105,17878,110160,80670,39395,86608,49924,40132,61031,25703,24174,29274,38140,40234,92907,94247,56280,54178,29984,24215,56029,14153,25376,22717,63620,62427,64133,46532,33654,36025,20583,16397,19879,33990,12985,15433,21454,31331,36165,18826,13714,11285,18637,71332,66332,123109,34910,43286,62142,19526,31414,25939,10321,20026,15669,54273,36227,38186,112377,34851,52175,23101,20095,25573,11880,,
427848,326887,548633,59165,85238,65724,234652,87888,238952,71663,131253,134530,170595,207450,207222,171331,191618,162919,79187,172163,142815,200724,85506,132673,44744,80473,255904,172542,203285,211522,148041,189195,120015,112650,36793,130032,152097,122849,107827,147737,37114,14430,89911,44123,65680,50655,24411,53975,21406,26148,43717,70041,118178,86101,93963,63088,28097,36261,157311,136939,78247,124655,84973,63886,110628,49439,44648,43940,67396,83889,138058,127504,87099,74712,45742,43530,87627,23801,43363,42229,82877,92010,92392,64776,43333,67229,36726,30098,36135,51757,21271,29388,32093,47012,59843,30627,20854,14651,32097,97985,105795,202670,54072,69663,77999,29385,45584,41702,17174,37358,23947,80950,59728,61516,150194,67905,82330,40097,39416,43080,19052,,
344269,285271,450818,58525,75991,57008,183059,73204,212036,64848,132441,108377,181635,168815,194319,141375,190469,142636,77239,130143,120616,163215,78229,108651,43485,77098,223254,157310,179000,211094,135710,197379,125340,122894,36195,139890,174994,108396,96420,132881,33192,13138,79737,43422,60149,49687,21632,49050,21243,24939,41431,62954,101475,75456,91867,62375,30855,34963,147591,123766,73630,119921,83689,58954,121678,48267,41980,38440,70193,79633,113626,107180,81390,66905,42880,36769,86659,24535,43360,42380,74045,84127,80362,62644,38932,74201,33351,24890,34575,52578,18434,25915,29189,43013,51801,30935,19167,14394,33634,88879,100655,191187,50381,63102,71458,27719,43433,42220,18189,39591,25153,65891,56232,58903,146518,69709,81178,44360,38282,39189,18830,184212,
325460,216117,334218,51175,68725,41002,156726,65389,132468,50426,90257,78963,83746,139641,120640,102769,112781,101764,32049,106455,86067,122544,59567,99044,29520,52659,153565,123710,123277,126323,98160,113145,64734,70235,19956,61476,76751,69668,67713,81557,23106,10651,46984,25673,30388,25583,11696,24691,13526,13194,23180,31501,80743,59085,51840,32708,14796,14139,98065,67912,32284,78902,44823,38286,53314,21478,19864,26378,33724,33046,79585,80339,49934,48431,23879,18680,47981,11419,20185,18300,52629,51706,51148,38609,28514,30000,10997,12451,14303,27025,10187,11901,18417,25801,32888,16397,11027,9849,17545,64620,59820,87140,26576,36387,53707,15826,25786,20243,8586,16418,13131,44386,29733,32290,90287,26683,42883,19880,15984,15778,9026,,
338385,215830,312152,54644,68968,44621,162817,69139,132405,53068,96010,79369,87545,147870,119305,107789,110904,102545,30707,111145,88209,126875,60750,102010,30816,52977,152713,122694,124874,126523,101527,120927,65282,72743,20266,57184,73484,70534,66914,79501,23485,11179,42190,25659,27983,24139,11877,23360,14944,13160,21119,27662,83017,61012,51172,32324,14247,13714,100079,64745,33694,81394,45599,34653,53368,22079,20913,26163,34802,31413,79239,81595,49720,47619,24894,18259,49116,10523,20438,17673,51647,51826,53088,39199,29361,31252,10455,13318,14427,28548,10974,12646,18550,26664,33257,16869,11478,11040,18912,64360,57707,82791,27640,35360,56130,17412,25277,20079,8741,16888,13620,45754,29993,32888,96398,27950,42016,21755,15707,15479,9438,,
335138,211311,285584,51134,66161,39345,156521,70854,126226,51479,90320,74971,76810,137557,115466,103032,106224,101095,26034,109354,80749,118460,55775,100693,29108,47944,137448,116770,101058,120912,92883,101889,59196,59996,17550,42938,52839,63992,61654,68481,23048,9861,37555,20551,23963,20212,9762,17540,12525,13459,18184,21431,79519,56058,42831,23811,10209,9805,89727,50524,25863,72215,37938,30179,43121,18537,16300,23659,27650,24081,74266,76232,44031,45067,21765,17641,41677,9008,18117,14968,50500,48109,50114,37500,28819,26901,10298,12312,13549,27852,10309,11964,17263,26962,32288,15492,10368,9961,15950,60503,55101,72333,24568,32072,53217,14911,22821,17466,7642,14645,12325,43271,28966,31277,93631,25803,37939,19853,13478,13046,8719,,
342156,225639,306469,48082,68276,38241,156035,68838,131697,50809,87112,75660,74997,140207,118745,107526,110764,106348,29552,115638,85445,128505,55958,100001,27659,51714,147045,121878,119737,129700,102744,113678,65449,70466,19866,49942,62465,70440,67023,73305,23500,10463,41384,22421,28758,22800,10649,20437,12810,13698,20686,29722,83052,60680,46340,26279,10984,11121,95650,51710,27807,79442,41056,34420,47165,19554,17218,26271,29730,28593,79553,80732,44740,46876,23227,18167,45083,9348,19611,17196,53110,49416,51886,38440,29152,29184,9384,11941,13515,28272,10490,13103,17995,25925,33891,15520,10773,9642,16509,60567,54215,73731,25575,33988,55644,15825,23600,18471,7898,14278,12037,43982,26223,32729,94707,25277,36999,19648,12855,13161,8763,,
386183,284825,343217,53134,82804,46533,191143,79020,162741,60444,116246,95303,99433,169082,144478,123339,135330,121233,42152,135579,105768,145502,69930,117369,32041,59933,176560,142864,150652,146541,120795,137970,79352,84148,24362,75668,89146,89136,88014,94621,29630,14444,59061,28538,43151,32530,16009,32865,16541,17429,28904,37945,98388,71162,62425,36940,14185,18299,113653,69964,42166,94078,54101,41043,64551,26895,24142,31096,39712,48626,97301,96097,55697,54250,28665,22973,53726,13882,25261,23483,64179,64890,63102,44167,34183,35975,12776,15365,17614,32073,13352,15477,20763,30147,39504,18433,13960,11686,20661,72957,68590,104902,31734,41580,64212,20106,30952,24256,10569,20354,14631,53075,35834,38989,112437,34708,50916,24680,18930,17026,12078,,
427943,339053,417491,60120,89668,66409,239342,90303,237356,74357,128806,137438,175503,213824,203630,164738,205981,171200,87429,171169,145453,185194,84760,131555,43578,82491,243874,188837,211440,232876,152024,195849,134913,121240,40592,146085,158255,131274,119558,143627,42284,16032,98353,41778,75413,54988,27208,56741,24233,30168,49568,67734,117206,86372,91040,62101,26714,36125,153249,110621,86194,124986,91381,62343,113931,48664,43764,48581,65396,109393,136070,117655,86009,71392,38101,35417,78991,24704,42946,45126,83060,93963,89848,61742,44066,64153,23887,26126,29992,50823,22092,26841,31637,39535,58906,28827,22063,16806,38120,97603,108673,177807,43905,61645,78312,30232,44819,38368,17176,37929,25301,73792,62595,60389,148608,66302,86087,44619,40516,31325,19939,,
339751,294071,346293,59016,79111,62275,186447,79992,218208,66773,130841,114858,182834,161540,197876,140287,195520,150209,87185,131674,126575,158198,78660,111399,43749,79499,205528,174405,177724,225638,146090,197315,128869,120818,39389,151961,166301,120051,109453,127809,37561,14963,84465,41680,66276,51543,25417,53453,25884,28879,44737,62983,101020,75979,83262,56992,26258,33852,145489,103658,78171,124489,87800,56822,115792,45873,43761,41792,65394,105148,114644,100668,77395,62885,36121,33250,73199,24303,42667,45010,74141,86823,84791,60223,38298,73114,23747,25533,29388,53118,21033,31354,29231,38585,54712,28837,20488,16218,38626,92556,103009,185834,43422,59604,79425,27292,44884,37355,18056,38467,24454,67805,62178,59970,149202,70456,84654,52192,39469,32046,19942,,
333004,218033,290695,54147,72565,43244,161185,70968,137620,54997,94854,84415,92003,142784,115180,109004,115793,107425,33691,108103,88096,127371,60701,104784,32033,52586,148681,129171,127079,129872,103226,116653,70447,71095,19923,57344,70739,75873,78133,86428,28588,11774,50522,27604,32493,27053,12560,27019,14967,17262,25529,31792,84294,66300,49974,29395,11565,13734,99061,53913,34973,82181,46938,38777,54500,22068,20462,27946,33743,43358,82060,82058,49202,48337,23977,19912,46172,11678,22701,21350,53037,55957,55692,39631,29339,30730,11003,13725,13876,30076,11815,15138,18293,26704,33336,15941,12310,10506,19593,68178,62061,89038,27135,36431,56837,16522,25845,20140,9307,17417,13980,46940,33080,33629,97164,28339,44911,22480,16750,14810,9664,,
365765,228302,312247,56542,73932,44939,171140,73821,141015,56212,99758,84086,90066,150828,122511,111098,118397,111490,33148,116710,89399,136334,62650,109715,33149,55319,155623,133117,131641,137409,110863,121841,70708,74087,22540,52269,66912,75142,75844,82195,26819,12110,45429,27884,30093,26729,13649,25608,15891,15207,23725,33826,91209,67317,49596,28697,11763,14439,102475,54102,34128,86161,47370,35317,55021,22424,20617,27996,33834,41146,83664,84228,51087,49864,23874,19912,48038,10430,23020,20477,54744,53467,57167,41403,30602,32147,10252,14034,14951,30211,12088,16327,19495,28494,36102,16228,13191,10810,19927,67128,61451,87843,27976,36866,57759,16648,26186,20363,9656,17695,14098,45846,31964,35746,101615,29516,44654,23024,15700,14595,9541,0,
375058,239194,321130,56073,74003,44524,175110,77431,141971,58783,102592,87197,91096,151943,124928,114656,122766,115246,32278,119585,90737,137525,66396,111472,33428,55714,161449,134868,138819,138357,108279,123474,73303,74699,21247,50651,68567,73056,75704,89760,28962,14268,49225,29660,29980,27226,12869,25555,16063,17467,24591,29059,93650,71786,50727,29369,12003,14331,104502,54172,31929,85067,47363,35230,54149,22166,20810,29242,36103,38515,85007,85780,50405,50517,23845,20256,48594,10799,22036,20367,54801,53326,56216,41753,31878,31560,10165,14276,15040,31326,12520,14889,19713,28371,36047,17036,13350,10776,19255,69518,62446,89879,28685,37505,59386,16641,26441,21527,9704,17262,13999,46877,31536,35268,102887,28698,43955,23399,15251,15146,9647,,
379875,245670,319831,51591,74320,41819,167114,74362,141674,55014,96950,81977,83622,149572,124160,113651,120548,116629,33337,119220,91686,138173,60348,109015,31646,57377,164002,138453,133907,140461,111980,125270,73017,73675,22345,54364,69867,75094,77446,92141,29978,13895,52000,28487,32643,28567,12895,27154,16616,17669,25511,29683,94685,71466,52603,28629,12742,14975,107523,57444,33054,88044,48523,38614,54008,22578,20987,30790,33760,37861,86310,86423,50799,51281,25131,20582,48664,11652,22329,20734,56679,54701,56402,41452,33592,31285,9827,13158,14330,31155,11996,13420,19966,27809,36250,16687,12983,10739,18425,66587,62935,87651,28603,37407,60153,17049,27087,20739,9408,17070,14488,48541,31986,34946,99554,28096,42773,22270,15642,13900,10093,,
389703,288158,350340,56461,90029,49718,209002,83573,179275,64799,121060,103606,105235,178429,148615,136979,126577,124979,39567,138681,108368,150555,70200,126802,35226,63316,182224,145525,143937,143061,119429,133097,76158,81538,24164,67685,81097,88386,92114,109230,35053,15185,68033,33074,42729,35665,17316,36827,20276,17479,31295,41114,107010,78605,63466,36350,14538,19222,115723,67885,41453,95489,54665,42108,63872,27648,25467,31904,39433,48788,103671,97170,56825,57645,28211,24271,54094,14538,26362,24344,68489,68404,69325,44926,35168,38163,12278,16592,17640,33937,14102,15977,21848,30324,40723,18005,14192,13043,19951,77279,75232,115285,32930,44920,70551,20551,32579,26502,10958,20978,18005,58011,38999,40188,118517,36687,54897,26986,20613,18370,12773,,
445732,360299,423532,61423,94672,69390,255408,92430,248394,74705,122710,142558,171707,220446,202956,181401,206440,177797,86009,176601,148398,192707,87080,144925,43537,83348,262796,194927,210071,231990,153449,195472,132058,116838,40348,139302,157521,133581,125597,153957,50524,19047,105258,44797,75858,58741,30355,61282,28160,31404,51147,68834,128755,100517,94294,61545,25444,38063,154041,111765,84353,128120,95301,64443,112727,50508,45458,48468,68751,109456,147108,120815,85974,72839,39750,37639,79187,24116,47074,44821,85515,95283,94613,58936,42403,63643,23556,25427,29631,53124,21496,26626,31190,38290,60728,28975,21825,15700,33333,99120,110680,182044,44867,65712,81917,30117,45603,39557,19196,38156,27705,77406,63227,60082,155809,67596,86489,44804,38675,30561,21471,,
330850,293793,344491,61625,83498,61497,198596,81015,222631,68553,124029,113625,186125,177502,192213,150053,185421,146685,79244,133831,125433,166072,82242,124283,46079,75683,212522,164234,176447,211710,139227,187318,125288,113053,40008,132430,152583,117974,113839,137797,42157,17733,90135,43939,69536,54035,28077,55849,26635,29592,45555,71014,109370,87585,88618,57453,26753,36568,144748,103277,74922,118806,88765,61151,115365,47087,42787,42565,68826,103359,120727,103165,77851,65147,35701,35860,73674,25402,44585,42899,75262,87599,87173,57484,41368,71787,21759,24430,29997,54891,19617,27305,28653,34247,54119,28121,19956,15469,32270,89403,107255,187284,44940,61583,75053,28880,44206,40385,19884,39645,25551,70871,61291,62685,159147,74961,85094,48592,37918,31926,21158,,
338950,224702,303229,55292,77047,45303,177800,76815,146109,57794,97995,88412,91387,150162,124232,110905,115135,112044,32030,112716,91230,133301,64557,109846,32923,55337,160072,136251,127954,134794,105920,115534,70891,72395,21474,56142,69244,79726,79041,94185,31281,16105,56934,30785,34697,29933,13370,29014,17448,15809,26017,32848,91154,70071,53305,30313,12161,14287,101657,52559,32049,84038,49671,39445,54640,23190,20826,27442,35222,39259,85815,84346,51098,50433,24135,19566,46377,11873,21784,17877,55281,55679,55209,38063,30016,31195,9693,13228,14128,29671,11233,12919,18570,26056,34075,15265,12046,10548,15381,74685,65298,85573,28645,37987,59676,17704,25619,19996,9286,18771,13851,54971,33259,35006,100334,29620,47212,21973,16164,14733,9634,,
372094,241636,326231,48682,69551,36942,161382,73796,133667,51535,86513,76199,72803,145621,120419,110406,119850,116661,31371,112222,95309,136762,59319,104458,29999,53310,163989,139352,125880,140712,104803,122189,72451,71054,22022,51026,64252,75185,77940,89569,30735,14351,52199,27953,31506,28065,12300,25298,16096,15990,23573,28804,90741,68822,50538,29926,10585,12341,103272,51489,29291,87144,48946,34540,52686,21160,20188,28035,33519,34914,82565,83602,49510,48207,21918,18157,43197,9629,18011,15805,56799,48573,51871,35258,29213,26073,8013,10881,11908,25884,9814,11221,16444,23713,32002,14145,10638,9904,14095,63988,57773,72996,26046,37051,58017,16945,25307,19041,8446,14358,13302,46755,27550,31536,90260,23907,38765,18666,12514,11654,8113,,
400896,252945,334705,56051,78601,47182,188862,81817,152020,60507,102659,91613,95134,160491,128150,118450,131850,121218,35369,119030,100123,144268,65757,117245,34432,58404,169052,142561,139411,144555,112705,128825,78218,78262,23467,54551,69322,79279,78784,91370,32633,15180,52661,30993,33695,30133,13763,30438,19130,20502,25282,31116,97120,72652,54042,30039,12520,14376,108558,56847,32908,93361,52121,37657,63747,23843,22793,29751,36178,38497,90418,90063,52707,51643,24758,20125,49984,11228,21799,18207,57770,56059,57812,41336,33379,34029,9794,13663,15679,32327,12195,13549,19349,27783,35671,16401,12193,11968,17912,69086,64622,80762,29272,38504,62375,17301,26970,20499,9772,17933,15656,49910,33788,36159,106230,31572,45629,24253,16720,15693,10685,,
404051,263924,341306,56647,82216,48274,194594,83553,158898,61257,106509,95297,98390,159740,132914,122136,134988,123845,34165,123284,102940,147989,67855,119727,34614,61293,173734,141517,142554,145663,116164,129959,80086,77542,23521,56975,73728,80056,81291,93553,34414,15980,53735,31693,34661,30047,14004,29862,18328,20313,25852,30856,99285,73246,55163,31109,12909,15386,112481,61598,37719,93769,52715,43385,57162,24794,22778,31188,38164,42254,93428,91066,54386,51911,25625,21112,52129,12009,23108,20318,59160,57468,58344,42012,33827,34500,11503,14412,16010,32818,12186,13931,19797,27762,37980,16657,12213,11681,20340,70004,65811,85987,30367,38833,62012,18591,28222,20764,9871,18004,16417,51679,34696,36967,109536,33015,48093,24515,18051,15540,10696,,
434178,314136,392274,52793,89777,47548,210753,86097,180433,65311,110575,102599,95519,182303,152281,130634,146886,137735,40925,144580,115224,159515,67474,124784,32847,61858,194885,156812,151416,151951,123341,138626,84313,84459,25718,76885,83011,93034,97127,107554,34042,15603,70003,30929,45893,35625,18718,37427,20547,18159,31805,42006,110513,81238,66310,38737,14283,19489,120699,70426,47843,101216,57194,44094,65981,29304,26588,34803,41608,53577,110294,102651,62231,58907,28176,24959,52324,14594,25817,24882,71636,67459,67300,43308,35698,35794,11403,14725,17469,31272,13202,15375,20662,28172,39780,17977,12727,12545,18965,73835,71410,101672,33016,46412,69769,22224,34048,26511,11081,19435,16462,59094,38938,40630,114021,34278,54270,23539,20996,16302,12426,,
507925,373102,463948,63711,111131,73925,281881,101802,270516,80851,126260,154974,183030,231610,213428,170182,212414,193040,87566,186359,152730,198624,93844,146719,44582,86530,266463,204999,224846,230360,165626,198888,141894,122259,41051,148320,158047,138734,134662,156718,49096,20396,111594,44765,78459,61848,32961,66622,32113,31943,56162,70047,131990,105381,99829,63767,25995,39858,166830,124559,94721,138350,91902,69052,116168,56287,48274,49002,70853,114148,150599,127121,94414,75900,39624,38709,77392,26498,44708,44265,92284,97147,92848,56464,43856,64582,22581,26560,32896,48395,21969,22329,29673,35583,61059,27709,19753,16700,29657,100722,112392,170787,47336,71875,84779,33464,50904,44740,19259,37355,27050,83626,68133,63523,164557,72004,92814,41812,43696,32377,22627,,
368823,304674,339983,56350,82029,64561,206213,77227,231583,63813,116038,119431,186638,171753,194645,128449,183285,148749,78890,128295,124909,155691,76630,110947,40194,77238,213399,159524,164844,209738,136691,183868,137134,119084,37526,148310,161144,112943,104930,112718,36297,15124,86122,35984,80801,58134,27637,56167,26453,28108,47105,66601,104060,80241,84121,55174,25440,35149,145200,109259,77737,118513,77082,60107,112711,48423,41469,41457,62333,101251,117041,97356,79276,59846,34363,37042,68832,26722,42772,39646,70900,79378,74082,50383,38210,71064,21682,23158,32803,48116,18241,20914,26046,27290,48615,25540,16094,14995,23703,83693,98701,161148,42359,59396,68282,27023,43203,40851,18372,35845,24380,68779,61536,59282,146518,72918,83138,42613,39246,32837,21857,,
318142,215479,267055,48674,68217,40139,156197,67003,137012,47821,81644,78720,85201,136937,107509,94426,105136,91040,30634,97580,85536,117805,54756,97000,26504,46666,138956,112131,115031,114797,84076,98828,62926,56449,18095,52526,63196,64186,64039,65029,23066,9627,46548,21940,30210,25213,11739,24738,16493,13031,24284,29497,78543,60295,46266,27321,9858,12722,95860,51248,31048,70213,39928,36733,46116,20807,19232,24489,30264,35829,78353,74937,44168,42220,20159,17826,39762,10273,19736,16436,48664,47944,48669,34155,25841,27865,8305,10961,13005,24814,10207,10656,16202,21366,30492,12773,9398,11054,13872,56828,54910,75155,23892,33107,51093,14741,23537,19266,7568,14986,12514,42399,29124,31117,87356,27578,42192,21558,15094,13599,9668,,
355052,230259,288877,50369,69293,42776,166545,71407,138951,51734,86066,82709,91248,147991,113357,104255,107149,97093,30101,102438,90535,126368,60349,106159,30100,51095,147969,114494,121405,122612,88501,110042,64895,57866,18609,50009,65249,63852,66399,63690,25692,10605,44074,23159,29056,25322,12440,24819,14822,12524,22486,28587,81367,62259,47950,29386,10928,13368,99165,53668,32221,75556,41365,33728,48440,20969,20665,25694,32483,36938,81640,78750,45243,43812,20281,19150,43507,10459,19956,16880,49121,47285,50322,35908,27865,30521,9534,11911,15067,27590,10015,11421,15762,22192,31812,13906,9928,9646,14529,60276,56082,77335,24795,34320,51443,15165,24469,19909,8551,16292,13455,42716,28272,31707,90532,29305,39714,22435,14795,13709,9439,,
399015,297231,348713,54925,84248,49892,194109,82119,162492,59871,103154,94775,103751,174769,137569,119882,128640,112721,36938,126147,105814,143058,68552,123215,33422,58532,174672,134202,145724,135219,109012,121837,76266,69068,22656,69607,79027,78220,80717,81409,27974,12533,58235,26350,43880,34117,15747,35565,18167,15880,28564,40841,97715,72412,59653,35652,13430,18223,118229,68897,41059,88329,47787,39417,58302,26296,24975,31406,38032,44796,97205,90840,53591,53098,24951,26445,48171,14299,22995,20785,58043,59423,59610,42264,31505,33466,10291,14517,16518,29112,11690,12968,19231,24691,37102,15865,11980,12163,16609,68518,68594,102561,29344,42761,61461,19663,30581,25671,10709,18351,14674,52753,34415,37670,108342,35327,49211,25405,18703,16344,11925,,
436620,336945,361200,62084,90587,80054,243420,87325,252354,77142,119487,140851,200146,210541,195469,153848,236385,166916,87093,144635,149923,178343,95495,137100,48624,83395,228746,177036,215701,258015,145877,187234,155518,111873,42731,150189,148255,129631,114296,142688,47001,24122,113711,46355,101707,65131,34321,79381,34686,31950,57914,76322,110509,87174,95536,64676,26808,45694,156703,127984,90935,120114,74025,69082,103136,58098,58139,43521,70284,109502,139148,118141,94289,69196,38537,55794,79074,32217,52925,51842,90641,105069,92225,61379,45736,82577,25611,30549,37526,53663,21353,22494,35530,34442,57601,30746,23877,18690,32911,105160,119242,191857,45939,71724,72729,34065,52374,48534,21852,45671,31542,79950,67810,64707,164885,75637,93827,43788,46445,35589,23882,,
422402,321162,376500,68080,99416,72934,241224,96366,252221,76906,125674,137096,170958,209151,176331,144406,166270,130577,67572,148308,141334,165596,85171,144084,46671,71960,193175,159912,178871,172000,132212,150119,110088,96467,31181,132017,125816,128015,116485,156747,50013,22231,119185,47547,76509,57531,35814,76619,35369,26708,58734,81925,111415,82959,90253,64233,22199,41483,138572,99094,81052,100805,68218,56929,86670,45673,42803,44163,55015,104932,136123,119169,85558,69679,37599,46170,62941,26968,41322,41602,87611,110240,93108,51679,45159,54495,22190,28683,29994,39572,20423,21111,34161,31597,48704,25298,24780,18046,29073,98736,109689,173809,41134,66641,75480,35793,47743,44751,18191,38756,31747,77957,68722,58155,137654,56090,94878,32898,45038,31600,21711,,
417047,359843,392700,69625,111928,83512,284292,110847,281200,92546,131477,165881,201011,219329,229916,183193,206891,177096,97032,184838,167295,212165,95790,152661,53840,91559,240687,195051,209504,236708,179368,209326,150194,133159,45908,170617,179785,155422,147998,168216,55196,25189,121903,55240,99261,79371,44734,87636,44983,36773,60511,89217,137351,107024,125727,84617,34390,52293,172351,142431,104502,139082,94404,85941,128227,71902,61789,58526,81166,126891,167801,138461,116585,97084,54143,64628,87966,38720,60401,57183,103427,123641,116708,68040,52727,81521,30334,40028,40591,56568,29057,31345,42597,40311,63993,36540,30703,22159,34746,111995,134348,208375,61798,95561,97785,51241,71795,64067,27339,50220,39440,105173,81804,80641,180085,89729,112842,51333,54467,46281,32557,,
313415,289894,324841,66936,99502,68406,217721,90855,227679,80098,123617,122518,203407,168138,219600,155742,178254,153862,82039,143433,143902,181846,90652,126450,47441,85616,202297,173924,201158,228545,189763,222513,141019,128270,42250,134386,159650,120023,124212,123156,46959,21948,81391,46570,77110,62407,34145,63544,33960,32106,46329,65722,119379,92449,113008,71323,38125,43234,173284,147615,81908,142949,81730,85155,125043,68266,50515,51184,83011,89884,129042,114743,108024,85158,49813,55524,85261,34320,55664,47457,85527,90321,94198,65505,45256,84264,29771,32253,37877,62891,23990,27668,37047,37753,55589,35330,21768,18269,27595,94286,116794,196970,62969,87186,89000,44088,65631,68882,25559,41210,30807,90971,62495,77456,176963,94530,89038,54941,40892,43303,30138,,
346846,234627,277447,50800,75594,42209,164891,69775,137706,51918,87497,82219,89726,139499,118554,105678,112185,97871,29376,105314,91638,129319,61438,108157,29784,50330,145967,118741,116750,127971,92110,108205,68117,59277,20356,54468,64437,72289,73964,71486,25337,10997,49383,24561,38668,28729,13204,27564,15576,16065,24741,35532,87055,65117,53034,30416,10704,14957,103406,56169,32185,77997,41649,40798,49422,22382,19639,26399,32830,35824,80558,79583,48721,48338,24567,20891,41827,11581,19833,17369,52464,49469,52577,36363,27816,28498,8963,12338,13648,26366,10398,11495,17619,22339,30512,14354,10451,10752,13955,62880,60459,78922,27116,38604,55026,17656,25898,21145,8777,16778,14222,47626,29105,34180,94762,28529,44074,20530,14638,13255,9994,,
